ct_file,mask_file,resized_ct_file,resized_mask_file,label,set,fold
datasets/train/ct_scans/ct_127.png,datasets/train/masks/mask_127.png,datasets/train/resized_ct_scans/ct_127.png,datasets/train/resized_masks/mask_127.png,0,train,0
datasets/train/ct_scans/ct_1611.png,datasets/train/masks/mask_1611.png,datasets/train/resized_ct_scans/ct_1611.png,datasets/train/resized_masks/mask_1611.png,1,train,0
datasets/train/ct_scans/ct_3384.png,datasets/train/masks/mask_3384.png,datasets/train/resized_ct_scans/ct_3384.png,datasets/train/resized_masks/mask_3384.png,2,train,0
datasets/train/ct_scans/ct_203.png,datasets/train/masks/mask_203.png,datasets/train/resized_ct_scans/ct_203.png,datasets/train/resized_masks/mask_203.png,1,train,0
datasets/train/ct_scans/ct_190.png,datasets/train/masks/mask_190.png,datasets/train/resized_ct_scans/ct_190.png,datasets/train/resized_masks/mask_190.png,0,train,0
datasets/train/ct_scans/ct_1082.png,datasets/train/masks/mask_1082.png,datasets/train/resized_ct_scans/ct_1082.png,datasets/train/resized_masks/mask_1082.png,1,train,0
datasets/train/ct_scans/ct_3067.png,datasets/train/masks/mask_3067.png,datasets/train/resized_ct_scans/ct_3067.png,datasets/train/resized_masks/mask_3067.png,0,train,0
datasets/train/ct_scans/ct_1940.png,datasets/train/masks/mask_1940.png,datasets/train/resized_ct_scans/ct_1940.png,datasets/train/resized_masks/mask_1940.png,0,train,0
datasets/train/ct_scans/ct_3303.png,datasets/train/masks/mask_3303.png,datasets/train/resized_ct_scans/ct_3303.png,datasets/train/resized_masks/mask_3303.png,2,train,0
datasets/train/ct_scans/ct_630.png,datasets/train/masks/mask_630.png,datasets/train/resized_ct_scans/ct_630.png,datasets/train/resized_masks/mask_630.png,0,train,0
datasets/train/ct_scans/ct_1269.png,datasets/train/masks/mask_1269.png,datasets/train/resized_ct_scans/ct_1269.png,datasets/train/resized_masks/mask_1269.png,2,train,0
datasets/train/ct_scans/ct_2444.png,datasets/train/masks/mask_2444.png,datasets/train/resized_ct_scans/ct_2444.png,datasets/train/resized_masks/mask_2444.png,0,train,0
datasets/train/ct_scans/ct_2759.png,datasets/train/masks/mask_2759.png,datasets/train/resized_ct_scans/ct_2759.png,datasets/train/resized_masks/mask_2759.png,2,train,0
datasets/train/ct_scans/ct_2940.png,datasets/train/masks/mask_2940.png,datasets/train/resized_ct_scans/ct_2940.png,datasets/train/resized_masks/mask_2940.png,2,train,0
datasets/train/ct_scans/ct_2436.png,datasets/train/masks/mask_2436.png,datasets/train/resized_ct_scans/ct_2436.png,datasets/train/resized_masks/mask_2436.png,1,train,0
datasets/train/ct_scans/ct_3331.png,datasets/train/masks/mask_3331.png,datasets/train/resized_ct_scans/ct_3331.png,datasets/train/resized_masks/mask_3331.png,2,train,0
datasets/train/ct_scans/ct_2385.png,datasets/train/masks/mask_2385.png,datasets/train/resized_ct_scans/ct_2385.png,datasets/train/resized_masks/mask_2385.png,0,train,0
datasets/train/ct_scans/ct_583.png,datasets/train/masks/mask_583.png,datasets/train/resized_ct_scans/ct_583.png,datasets/train/resized_masks/mask_583.png,0,train,0
datasets/train/ct_scans/ct_750.png,datasets/train/masks/mask_750.png,datasets/train/resized_ct_scans/ct_750.png,datasets/train/resized_masks/mask_750.png,2,train,0
datasets/train/ct_scans/ct_521.png,datasets/train/masks/mask_521.png,datasets/train/resized_ct_scans/ct_521.png,datasets/train/resized_masks/mask_521.png,1,train,0
datasets/train/ct_scans/ct_2585.png,datasets/train/masks/mask_2585.png,datasets/train/resized_ct_scans/ct_2585.png,datasets/train/resized_masks/mask_2585.png,0,train,0
datasets/train/ct_scans/ct_2160.png,datasets/train/masks/mask_2160.png,datasets/train/resized_ct_scans/ct_2160.png,datasets/train/resized_masks/mask_2160.png,0,train,0
datasets/train/ct_scans/ct_1859.png,datasets/train/masks/mask_1859.png,datasets/train/resized_ct_scans/ct_1859.png,datasets/train/resized_masks/mask_1859.png,0,train,0
datasets/train/ct_scans/ct_1964.png,datasets/train/masks/mask_1964.png,datasets/train/resized_ct_scans/ct_1964.png,datasets/train/resized_masks/mask_1964.png,1,train,0
datasets/train/ct_scans/ct_3178.png,datasets/train/masks/mask_3178.png,datasets/train/resized_ct_scans/ct_3178.png,datasets/train/resized_masks/mask_3178.png,2,train,0
datasets/train/ct_scans/ct_2459.png,datasets/train/masks/mask_2459.png,datasets/train/resized_ct_scans/ct_2459.png,datasets/train/resized_masks/mask_2459.png,2,train,0
datasets/train/ct_scans/ct_1521.png,datasets/train/masks/mask_1521.png,datasets/train/resized_ct_scans/ct_1521.png,datasets/train/resized_masks/mask_1521.png,2,train,0
datasets/train/ct_scans/ct_1154.png,datasets/train/masks/mask_1154.png,datasets/train/resized_ct_scans/ct_1154.png,datasets/train/resized_masks/mask_1154.png,2,train,0
datasets/train/ct_scans/ct_3191.png,datasets/train/masks/mask_3191.png,datasets/train/resized_ct_scans/ct_3191.png,datasets/train/resized_masks/mask_3191.png,2,train,0
datasets/train/ct_scans/ct_2256.png,datasets/train/masks/mask_2256.png,datasets/train/resized_ct_scans/ct_2256.png,datasets/train/resized_masks/mask_2256.png,1,train,0
datasets/train/ct_scans/ct_2340.png,datasets/train/masks/mask_2340.png,datasets/train/resized_ct_scans/ct_2340.png,datasets/train/resized_masks/mask_2340.png,1,train,0
datasets/train/ct_scans/ct_816.png,datasets/train/masks/mask_816.png,datasets/train/resized_ct_scans/ct_816.png,datasets/train/resized_masks/mask_816.png,1,train,0
datasets/train/ct_scans/ct_2180.png,datasets/train/masks/mask_2180.png,datasets/train/resized_ct_scans/ct_2180.png,datasets/train/resized_masks/mask_2180.png,2,train,0
datasets/train/ct_scans/ct_1638.png,datasets/train/masks/mask_1638.png,datasets/train/resized_ct_scans/ct_1638.png,datasets/train/resized_masks/mask_1638.png,1,train,0
datasets/train/ct_scans/ct_971.png,datasets/train/masks/mask_971.png,datasets/train/resized_ct_scans/ct_971.png,datasets/train/resized_masks/mask_971.png,0,train,0
datasets/train/ct_scans/ct_1562.png,datasets/train/masks/mask_1562.png,datasets/train/resized_ct_scans/ct_1562.png,datasets/train/resized_masks/mask_1562.png,0,train,0
datasets/train/ct_scans/ct_2578.png,datasets/train/masks/mask_2578.png,datasets/train/resized_ct_scans/ct_2578.png,datasets/train/resized_masks/mask_2578.png,0,train,0
datasets/train/ct_scans/ct_1887.png,datasets/train/masks/mask_1887.png,datasets/train/resized_ct_scans/ct_1887.png,datasets/train/resized_masks/mask_1887.png,0,train,0
datasets/train/ct_scans/ct_2575.png,datasets/train/masks/mask_2575.png,datasets/train/resized_ct_scans/ct_2575.png,datasets/train/resized_masks/mask_2575.png,1,train,0
datasets/train/ct_scans/ct_782.png,datasets/train/masks/mask_782.png,datasets/train/resized_ct_scans/ct_782.png,datasets/train/resized_masks/mask_782.png,2,train,0
datasets/train/ct_scans/ct_1008.png,datasets/train/masks/mask_1008.png,datasets/train/resized_ct_scans/ct_1008.png,datasets/train/resized_masks/mask_1008.png,2,train,0
datasets/train/ct_scans/ct_336.png,datasets/train/masks/mask_336.png,datasets/train/resized_ct_scans/ct_336.png,datasets/train/resized_masks/mask_336.png,2,train,0
datasets/train/ct_scans/ct_1237.png,datasets/train/masks/mask_1237.png,datasets/train/resized_ct_scans/ct_1237.png,datasets/train/resized_masks/mask_1237.png,1,train,0
datasets/train/ct_scans/ct_330.png,datasets/train/masks/mask_330.png,datasets/train/resized_ct_scans/ct_330.png,datasets/train/resized_masks/mask_330.png,1,train,0
datasets/train/ct_scans/ct_74.png,datasets/train/masks/mask_74.png,datasets/train/resized_ct_scans/ct_74.png,datasets/train/resized_masks/mask_74.png,2,train,0
datasets/train/ct_scans/ct_1331.png,datasets/train/masks/mask_1331.png,datasets/train/resized_ct_scans/ct_1331.png,datasets/train/resized_masks/mask_1331.png,2,train,0
datasets/train/ct_scans/ct_381.png,datasets/train/masks/mask_381.png,datasets/train/resized_ct_scans/ct_381.png,datasets/train/resized_masks/mask_381.png,0,train,0
datasets/train/ct_scans/ct_954.png,datasets/train/masks/mask_954.png,datasets/train/resized_ct_scans/ct_954.png,datasets/train/resized_masks/mask_954.png,0,train,0
datasets/train/ct_scans/ct_1149.png,datasets/train/masks/mask_1149.png,datasets/train/resized_ct_scans/ct_1149.png,datasets/train/resized_masks/mask_1149.png,1,train,0
datasets/train/ct_scans/ct_861.png,datasets/train/masks/mask_861.png,datasets/train/resized_ct_scans/ct_861.png,datasets/train/resized_masks/mask_861.png,2,train,0
datasets/train/ct_scans/ct_3393.png,datasets/train/masks/mask_3393.png,datasets/train/resized_ct_scans/ct_3393.png,datasets/train/resized_masks/mask_3393.png,0,train,0
datasets/train/ct_scans/ct_191.png,datasets/train/masks/mask_191.png,datasets/train/resized_ct_scans/ct_191.png,datasets/train/resized_masks/mask_191.png,0,train,0
datasets/train/ct_scans/ct_217.png,datasets/train/masks/mask_217.png,datasets/train/resized_ct_scans/ct_217.png,datasets/train/resized_masks/mask_217.png,1,train,0
datasets/train/ct_scans/ct_3548.png,datasets/train/masks/mask_3548.png,datasets/train/resized_ct_scans/ct_3548.png,datasets/train/resized_masks/mask_3548.png,1,train,0
datasets/train/ct_scans/ct_1824.png,datasets/train/masks/mask_1824.png,datasets/train/resized_ct_scans/ct_1824.png,datasets/train/resized_masks/mask_1824.png,0,train,0
datasets/train/ct_scans/ct_2729.png,datasets/train/masks/mask_2729.png,datasets/train/resized_ct_scans/ct_2729.png,datasets/train/resized_masks/mask_2729.png,0,train,0
datasets/train/ct_scans/ct_2048.png,datasets/train/masks/mask_2048.png,datasets/train/resized_ct_scans/ct_2048.png,datasets/train/resized_masks/mask_2048.png,0,train,0
datasets/train/ct_scans/ct_158.png,datasets/train/masks/mask_158.png,datasets/train/resized_ct_scans/ct_158.png,datasets/train/resized_masks/mask_158.png,0,train,0
datasets/train/ct_scans/ct_280.png,datasets/train/masks/mask_280.png,datasets/train/resized_ct_scans/ct_280.png,datasets/train/resized_masks/mask_280.png,2,train,0
datasets/train/ct_scans/ct_1549.png,datasets/train/masks/mask_1549.png,datasets/train/resized_ct_scans/ct_1549.png,datasets/train/resized_masks/mask_1549.png,0,train,0
datasets/train/ct_scans/ct_3545.png,datasets/train/masks/mask_3545.png,datasets/train/resized_ct_scans/ct_3545.png,datasets/train/resized_masks/mask_3545.png,1,train,0
datasets/train/ct_scans/ct_2139.png,datasets/train/masks/mask_2139.png,datasets/train/resized_ct_scans/ct_2139.png,datasets/train/resized_masks/mask_2139.png,1,train,0
datasets/train/ct_scans/ct_3102.png,datasets/train/masks/mask_3102.png,datasets/train/resized_ct_scans/ct_3102.png,datasets/train/resized_masks/mask_3102.png,1,train,0
datasets/train/ct_scans/ct_997.png,datasets/train/masks/mask_997.png,datasets/train/resized_ct_scans/ct_997.png,datasets/train/resized_masks/mask_997.png,1,train,0
datasets/train/ct_scans/ct_663.png,datasets/train/masks/mask_663.png,datasets/train/resized_ct_scans/ct_663.png,datasets/train/resized_masks/mask_663.png,0,train,0
datasets/train/ct_scans/ct_3061.png,datasets/train/masks/mask_3061.png,datasets/train/resized_ct_scans/ct_3061.png,datasets/train/resized_masks/mask_3061.png,0,train,0
datasets/train/ct_scans/ct_3198.png,datasets/train/masks/mask_3198.png,datasets/train/resized_ct_scans/ct_3198.png,datasets/train/resized_masks/mask_3198.png,1,train,0
datasets/train/ct_scans/ct_841.png,datasets/train/masks/mask_841.png,datasets/train/resized_ct_scans/ct_841.png,datasets/train/resized_masks/mask_841.png,0,train,0
datasets/train/ct_scans/ct_2117.png,datasets/train/masks/mask_2117.png,datasets/train/resized_ct_scans/ct_2117.png,datasets/train/resized_masks/mask_2117.png,1,train,0
datasets/train/ct_scans/ct_3276.png,datasets/train/masks/mask_3276.png,datasets/train/resized_ct_scans/ct_3276.png,datasets/train/resized_masks/mask_3276.png,2,train,0
datasets/train/ct_scans/ct_654.png,datasets/train/masks/mask_654.png,datasets/train/resized_ct_scans/ct_654.png,datasets/train/resized_masks/mask_654.png,1,train,0
datasets/train/ct_scans/ct_2777.png,datasets/train/masks/mask_2777.png,datasets/train/resized_ct_scans/ct_2777.png,datasets/train/resized_masks/mask_2777.png,1,train,0
datasets/train/ct_scans/ct_985.png,datasets/train/masks/mask_985.png,datasets/train/resized_ct_scans/ct_985.png,datasets/train/resized_masks/mask_985.png,1,train,0
datasets/train/ct_scans/ct_2254.png,datasets/train/masks/mask_2254.png,datasets/train/resized_ct_scans/ct_2254.png,datasets/train/resized_masks/mask_2254.png,2,train,0
datasets/train/ct_scans/ct_566.png,datasets/train/masks/mask_566.png,datasets/train/resized_ct_scans/ct_566.png,datasets/train/resized_masks/mask_566.png,0,train,0
datasets/train/ct_scans/ct_1210.png,datasets/train/masks/mask_1210.png,datasets/train/resized_ct_scans/ct_1210.png,datasets/train/resized_masks/mask_1210.png,1,train,0
datasets/train/ct_scans/ct_1293.png,datasets/train/masks/mask_1293.png,datasets/train/resized_ct_scans/ct_1293.png,datasets/train/resized_masks/mask_1293.png,2,train,0
datasets/train/ct_scans/ct_2888.png,datasets/train/masks/mask_2888.png,datasets/train/resized_ct_scans/ct_2888.png,datasets/train/resized_masks/mask_2888.png,1,train,0
datasets/train/ct_scans/ct_409.png,datasets/train/masks/mask_409.png,datasets/train/resized_ct_scans/ct_409.png,datasets/train/resized_masks/mask_409.png,0,train,0
datasets/train/ct_scans/ct_2987.png,datasets/train/masks/mask_2987.png,datasets/train/resized_ct_scans/ct_2987.png,datasets/train/resized_masks/mask_2987.png,0,train,0
datasets/train/ct_scans/ct_1751.png,datasets/train/masks/mask_1751.png,datasets/train/resized_ct_scans/ct_1751.png,datasets/train/resized_masks/mask_1751.png,0,train,0
datasets/train/ct_scans/ct_1047.png,datasets/train/masks/mask_1047.png,datasets/train/resized_ct_scans/ct_1047.png,datasets/train/resized_masks/mask_1047.png,1,train,0
datasets/train/ct_scans/ct_378.png,datasets/train/masks/mask_378.png,datasets/train/resized_ct_scans/ct_378.png,datasets/train/resized_masks/mask_378.png,2,train,0
datasets/train/ct_scans/ct_76.png,datasets/train/masks/mask_76.png,datasets/train/resized_ct_scans/ct_76.png,datasets/train/resized_masks/mask_76.png,1,train,0
datasets/train/ct_scans/ct_1391.png,datasets/train/masks/mask_1391.png,datasets/train/resized_ct_scans/ct_1391.png,datasets/train/resized_masks/mask_1391.png,1,train,0
datasets/train/ct_scans/ct_2953.png,datasets/train/masks/mask_2953.png,datasets/train/resized_ct_scans/ct_2953.png,datasets/train/resized_masks/mask_2953.png,1,train,0
datasets/train/ct_scans/ct_2000.png,datasets/train/masks/mask_2000.png,datasets/train/resized_ct_scans/ct_2000.png,datasets/train/resized_masks/mask_2000.png,2,train,0
datasets/train/ct_scans/ct_3522.png,datasets/train/masks/mask_3522.png,datasets/train/resized_ct_scans/ct_3522.png,datasets/train/resized_masks/mask_3522.png,0,train,0
datasets/train/ct_scans/ct_1747.png,datasets/train/masks/mask_1747.png,datasets/train/resized_ct_scans/ct_1747.png,datasets/train/resized_masks/mask_1747.png,1,train,0
datasets/train/ct_scans/ct_1730.png,datasets/train/masks/mask_1730.png,datasets/train/resized_ct_scans/ct_1730.png,datasets/train/resized_masks/mask_1730.png,2,train,0
datasets/train/ct_scans/ct_2728.png,datasets/train/masks/mask_2728.png,datasets/train/resized_ct_scans/ct_2728.png,datasets/train/resized_masks/mask_2728.png,1,train,0
datasets/train/ct_scans/ct_3279.png,datasets/train/masks/mask_3279.png,datasets/train/resized_ct_scans/ct_3279.png,datasets/train/resized_masks/mask_3279.png,0,train,0
datasets/train/ct_scans/ct_3253.png,datasets/train/masks/mask_3253.png,datasets/train/resized_ct_scans/ct_3253.png,datasets/train/resized_masks/mask_3253.png,2,train,0
datasets/train/ct_scans/ct_182.png,datasets/train/masks/mask_182.png,datasets/train/resized_ct_scans/ct_182.png,datasets/train/resized_masks/mask_182.png,2,train,0
datasets/train/ct_scans/ct_29.png,datasets/train/masks/mask_29.png,datasets/train/resized_ct_scans/ct_29.png,datasets/train/resized_masks/mask_29.png,1,train,0
datasets/train/ct_scans/ct_2308.png,datasets/train/masks/mask_2308.png,datasets/train/resized_ct_scans/ct_2308.png,datasets/train/resized_masks/mask_2308.png,2,train,0
datasets/train/ct_scans/ct_2545.png,datasets/train/masks/mask_2545.png,datasets/train/resized_ct_scans/ct_2545.png,datasets/train/resized_masks/mask_2545.png,0,train,0
datasets/train/ct_scans/ct_1745.png,datasets/train/masks/mask_1745.png,datasets/train/resized_ct_scans/ct_1745.png,datasets/train/resized_masks/mask_1745.png,1,train,0
datasets/train/ct_scans/ct_3201.png,datasets/train/masks/mask_3201.png,datasets/train/resized_ct_scans/ct_3201.png,datasets/train/resized_masks/mask_3201.png,1,train,0
datasets/train/ct_scans/ct_1301.png,datasets/train/masks/mask_1301.png,datasets/train/resized_ct_scans/ct_1301.png,datasets/train/resized_masks/mask_1301.png,0,train,0
datasets/train/ct_scans/ct_1993.png,datasets/train/masks/mask_1993.png,datasets/train/resized_ct_scans/ct_1993.png,datasets/train/resized_masks/mask_1993.png,1,train,0
datasets/train/ct_scans/ct_343.png,datasets/train/masks/mask_343.png,datasets/train/resized_ct_scans/ct_343.png,datasets/train/resized_masks/mask_343.png,1,train,0
datasets/train/ct_scans/ct_2737.png,datasets/train/masks/mask_2737.png,datasets/train/resized_ct_scans/ct_2737.png,datasets/train/resized_masks/mask_2737.png,2,train,0
datasets/train/ct_scans/ct_825.png,datasets/train/masks/mask_825.png,datasets/train/resized_ct_scans/ct_825.png,datasets/train/resized_masks/mask_825.png,2,train,0
datasets/train/ct_scans/ct_3387.png,datasets/train/masks/mask_3387.png,datasets/train/resized_ct_scans/ct_3387.png,datasets/train/resized_masks/mask_3387.png,2,train,0
datasets/train/ct_scans/ct_2140.png,datasets/train/masks/mask_2140.png,datasets/train/resized_ct_scans/ct_2140.png,datasets/train/resized_masks/mask_2140.png,1,train,0
datasets/train/ct_scans/ct_3170.png,datasets/train/masks/mask_3170.png,datasets/train/resized_ct_scans/ct_3170.png,datasets/train/resized_masks/mask_3170.png,2,train,0
datasets/train/ct_scans/ct_2404.png,datasets/train/masks/mask_2404.png,datasets/train/resized_ct_scans/ct_2404.png,datasets/train/resized_masks/mask_2404.png,1,train,0
datasets/train/ct_scans/ct_1212.png,datasets/train/masks/mask_1212.png,datasets/train/resized_ct_scans/ct_1212.png,datasets/train/resized_masks/mask_1212.png,0,train,0
datasets/train/ct_scans/ct_2899.png,datasets/train/masks/mask_2899.png,datasets/train/resized_ct_scans/ct_2899.png,datasets/train/resized_masks/mask_2899.png,1,train,0
datasets/train/ct_scans/ct_922.png,datasets/train/masks/mask_922.png,datasets/train/resized_ct_scans/ct_922.png,datasets/train/resized_masks/mask_922.png,0,train,0
datasets/train/ct_scans/ct_393.png,datasets/train/masks/mask_393.png,datasets/train/resized_ct_scans/ct_393.png,datasets/train/resized_masks/mask_393.png,1,train,0
datasets/train/ct_scans/ct_42.png,datasets/train/masks/mask_42.png,datasets/train/resized_ct_scans/ct_42.png,datasets/train/resized_masks/mask_42.png,2,train,0
datasets/train/ct_scans/ct_2350.png,datasets/train/masks/mask_2350.png,datasets/train/resized_ct_scans/ct_2350.png,datasets/train/resized_masks/mask_2350.png,0,train,0
datasets/train/ct_scans/ct_2999.png,datasets/train/masks/mask_2999.png,datasets/train/resized_ct_scans/ct_2999.png,datasets/train/resized_masks/mask_2999.png,2,train,0
datasets/train/ct_scans/ct_2269.png,datasets/train/masks/mask_2269.png,datasets/train/resized_ct_scans/ct_2269.png,datasets/train/resized_masks/mask_2269.png,1,train,0
datasets/train/ct_scans/ct_142.png,datasets/train/masks/mask_142.png,datasets/train/resized_ct_scans/ct_142.png,datasets/train/resized_masks/mask_142.png,2,train,0
datasets/train/ct_scans/ct_172.png,datasets/train/masks/mask_172.png,datasets/train/resized_ct_scans/ct_172.png,datasets/train/resized_masks/mask_172.png,2,train,0
datasets/train/ct_scans/ct_2901.png,datasets/train/masks/mask_2901.png,datasets/train/resized_ct_scans/ct_2901.png,datasets/train/resized_masks/mask_2901.png,0,train,0
datasets/train/ct_scans/ct_641.png,datasets/train/masks/mask_641.png,datasets/train/resized_ct_scans/ct_641.png,datasets/train/resized_masks/mask_641.png,0,train,0
datasets/train/ct_scans/ct_1232.png,datasets/train/masks/mask_1232.png,datasets/train/resized_ct_scans/ct_1232.png,datasets/train/resized_masks/mask_1232.png,2,train,0
datasets/train/ct_scans/ct_1192.png,datasets/train/masks/mask_1192.png,datasets/train/resized_ct_scans/ct_1192.png,datasets/train/resized_masks/mask_1192.png,1,train,0
datasets/train/ct_scans/ct_923.png,datasets/train/masks/mask_923.png,datasets/train/resized_ct_scans/ct_923.png,datasets/train/resized_masks/mask_923.png,0,train,0
datasets/train/ct_scans/ct_116.png,datasets/train/masks/mask_116.png,datasets/train/resized_ct_scans/ct_116.png,datasets/train/resized_masks/mask_116.png,0,train,0
datasets/train/ct_scans/ct_852.png,datasets/train/masks/mask_852.png,datasets/train/resized_ct_scans/ct_852.png,datasets/train/resized_masks/mask_852.png,2,train,0
datasets/train/ct_scans/ct_1185.png,datasets/train/masks/mask_1185.png,datasets/train/resized_ct_scans/ct_1185.png,datasets/train/resized_masks/mask_1185.png,0,train,0
datasets/train/ct_scans/ct_2841.png,datasets/train/masks/mask_2841.png,datasets/train/resized_ct_scans/ct_2841.png,datasets/train/resized_masks/mask_2841.png,2,train,0
datasets/train/ct_scans/ct_1011.png,datasets/train/masks/mask_1011.png,datasets/train/resized_ct_scans/ct_1011.png,datasets/train/resized_masks/mask_1011.png,1,train,0
datasets/train/ct_scans/ct_530.png,datasets/train/masks/mask_530.png,datasets/train/resized_ct_scans/ct_530.png,datasets/train/resized_masks/mask_530.png,2,train,0
datasets/train/ct_scans/ct_1574.png,datasets/train/masks/mask_1574.png,datasets/train/resized_ct_scans/ct_1574.png,datasets/train/resized_masks/mask_1574.png,2,train,0
datasets/train/ct_scans/ct_2419.png,datasets/train/masks/mask_2419.png,datasets/train/resized_ct_scans/ct_2419.png,datasets/train/resized_masks/mask_2419.png,2,train,0
datasets/train/ct_scans/ct_2826.png,datasets/train/masks/mask_2826.png,datasets/train/resized_ct_scans/ct_2826.png,datasets/train/resized_masks/mask_2826.png,0,train,0
datasets/train/ct_scans/ct_735.png,datasets/train/masks/mask_735.png,datasets/train/resized_ct_scans/ct_735.png,datasets/train/resized_masks/mask_735.png,2,train,0
datasets/train/ct_scans/ct_2969.png,datasets/train/masks/mask_2969.png,datasets/train/resized_ct_scans/ct_2969.png,datasets/train/resized_masks/mask_2969.png,0,train,0
datasets/train/ct_scans/ct_1349.png,datasets/train/masks/mask_1349.png,datasets/train/resized_ct_scans/ct_1349.png,datasets/train/resized_masks/mask_1349.png,2,train,0
datasets/train/ct_scans/ct_893.png,datasets/train/masks/mask_893.png,datasets/train/resized_ct_scans/ct_893.png,datasets/train/resized_masks/mask_893.png,1,train,0
datasets/train/ct_scans/ct_322.png,datasets/train/masks/mask_322.png,datasets/train/resized_ct_scans/ct_322.png,datasets/train/resized_masks/mask_322.png,1,train,0
datasets/train/ct_scans/ct_2857.png,datasets/train/masks/mask_2857.png,datasets/train/resized_ct_scans/ct_2857.png,datasets/train/resized_masks/mask_2857.png,0,train,0
datasets/train/ct_scans/ct_254.png,datasets/train/masks/mask_254.png,datasets/train/resized_ct_scans/ct_254.png,datasets/train/resized_masks/mask_254.png,1,train,0
datasets/train/ct_scans/ct_716.png,datasets/train/masks/mask_716.png,datasets/train/resized_ct_scans/ct_716.png,datasets/train/resized_masks/mask_716.png,2,train,0
datasets/train/ct_scans/ct_2597.png,datasets/train/masks/mask_2597.png,datasets/train/resized_ct_scans/ct_2597.png,datasets/train/resized_masks/mask_2597.png,1,train,0
datasets/train/ct_scans/ct_631.png,datasets/train/masks/mask_631.png,datasets/train/resized_ct_scans/ct_631.png,datasets/train/resized_masks/mask_631.png,1,train,0
datasets/train/ct_scans/ct_3302.png,datasets/train/masks/mask_3302.png,datasets/train/resized_ct_scans/ct_3302.png,datasets/train/resized_masks/mask_3302.png,2,train,0
datasets/train/ct_scans/ct_449.png,datasets/train/masks/mask_449.png,datasets/train/resized_ct_scans/ct_449.png,datasets/train/resized_masks/mask_449.png,1,train,0
datasets/train/ct_scans/ct_424.png,datasets/train/masks/mask_424.png,datasets/train/resized_ct_scans/ct_424.png,datasets/train/resized_masks/mask_424.png,0,train,0
datasets/train/ct_scans/ct_862.png,datasets/train/masks/mask_862.png,datasets/train/resized_ct_scans/ct_862.png,datasets/train/resized_masks/mask_862.png,1,train,0
datasets/train/ct_scans/ct_2702.png,datasets/train/masks/mask_2702.png,datasets/train/resized_ct_scans/ct_2702.png,datasets/train/resized_masks/mask_2702.png,0,train,0
datasets/train/ct_scans/ct_2713.png,datasets/train/masks/mask_2713.png,datasets/train/resized_ct_scans/ct_2713.png,datasets/train/resized_masks/mask_2713.png,1,train,0
datasets/train/ct_scans/ct_3205.png,datasets/train/masks/mask_3205.png,datasets/train/resized_ct_scans/ct_3205.png,datasets/train/resized_masks/mask_3205.png,1,train,0
datasets/train/ct_scans/ct_1384.png,datasets/train/masks/mask_1384.png,datasets/train/resized_ct_scans/ct_1384.png,datasets/train/resized_masks/mask_1384.png,2,train,0
datasets/train/ct_scans/ct_2463.png,datasets/train/masks/mask_2463.png,datasets/train/resized_ct_scans/ct_2463.png,datasets/train/resized_masks/mask_2463.png,0,train,0
